Time,Plasma/ CSF/ ER Nicotine,Sequestered Nicotine,Fraction of Activated nAChR
7.28811667749186,9.90272868809032,31.849369910051,0.248405052178098
7.29498854145142,9.70728993728112,31.7948402263629,0.244690678327769
7.30186040541097,9.5262364161829,31.7367854452499,0.24121675019012
7.30873226937053,9.35837040960327,31.6755254505861,0.237966893732094
7.31560413333008,9.20259443394846,31.6113532812135,0.234926320849206
7.32247599728963,9.05790295859605,31.5445373801963,0.232080789585834
7.32934786124919,8.92337471240602,31.4753236555742,0.229415838454265
7.33621972520874,8.79816544124924,31.4039373669456,0.226918371764811
7.3430915891683,8.68150145968648,31.3305848526015,0.224577406211974
7.34996345312785,8.57267402241359,31.2554551143503,0.222381229032714
7.3568353170874,8.47103362722176,31.1787212696994,0.220318540643082
7.36370718104696,8.37598503241052,31.1005418808971,0.218379647987506
7.37057904500651,8.28698282914138,31.0210621726974,0.216556026421552
7.37745090896607,8.2035273238224,30.9404151495329,0.214838191392829
7.38432277292562,8.12516051846189,30.8587226182712,0.213217732531181
7.39119463688517,8.05146261600597,30.7760961237879,0.211688438872182
7.39806650084473,7.98204907404272,30.6926378079693,0.210243601871922
7.40493836480428,7.91656762482979,30.6084411988223,0.20887479538334
7.41181022876384,7.85469515096775,30.5235919299878,0.207576706906575
7.41868209272339,7.79613556602542,30.4381683992046,0.20634543435556
7.42555395668294,7.74061789232862,30.3522423764387,0.205174165843752
7.43030644048785,7.70387078920779,30.2925578921452,0.204396696902374
7.43505892429276,7.66838285789163,30.2326847477917,0.203644983581356
7.43981140809767,7.63408223943826,30.1726419187692,0.202917296973764
7.44456389190257,7.60090133165857,30.1124472374759,0.202211511805378
7.44931637570748,7.56877634409392,30.0521174662415,0.201526953434525
7.45406885951239,7.53764724808345,29.9916683674473,0.200863542887717
7.45882134331729,7.50745775836131,29.9311147660193,0.200219218163175
7.4635738271222,7.4781548167686,29.8704706043402,0.199591382523925
7.46832631092711,7.44968808585937,29.8097489901243,0.198981238549668
7.47153990567473,7.43088910957339,29.7686518414836,0.198578327593123
7.47475350042235,7.41243715959411,29.7275285429433,0.198182119641132
7.47796709516997,7.39431888799741,29.6863825647562,0.197792619915171
7.48118068991759,7.37652151613577,29.6452172335222,0.197409761054154
7.48439428466522,7.35903280756696,29.6040357384889,0.197033212795856
7.48760787941284,7.3418410036761,29.5628411378261,0.19666270092442
7.49082147416046,7.32493480825916,29.5216363641012,0.196298030316496
7.49617768975303,7.29736243388721,29.4529437557458,0.195702623852103
7.50153390534559,7.27050629084312,29.3842428813448,0.195121886797993
7.50689012093816,7.24432169561939,29.3155452835389,0.194554905124837
7.51526549200543,7.20462707692919,29.2081560875809,0.193693946886672
7.5236408630727,7.16632860128654,29.1008380812313,0.192861617642496
7.53201623413997,7.12929418760301,28.9936250142485,0.192055217902479
7.547363490934,7.06433550858093,28.7975325874338,0.190637108503183
7.56271074772802,7.00260886631595,28.6020482473051,0.189285180037662
7.57805800452204,6.94358978301056,28.4073025078248,0.187988508085783
7.59340526131606,6.88685571069323,28.2133986089416,0.186738349648652
7.60875251811009,6.83206359299278,28.0204185431818,0.185527484530494
7.62409977490411,6.77892899297658,27.8284286452975,0.184349905377343
7.63944703169813,6.72721432985338,27.6374827442547,0.183200631893482
7.65479428849215,6.67672244232726,27.4476238936853,0.182075504224829
7.67014154528618,6.62729100514521,27.2588858695162,0.180971078921806
7.6854888020802,6.5787866274563,27.0712947519447,0.179884532276323
7.70083605887422,6.5310993649839,26.8848703977325,0.178813532696191
7.72545421568636,6.45608834592818,26.5883045507842,0.177123288504637
7.75007237249849,6.38265408939204,26.2948181231277,0.175461941974545
7.77469052931062,6.310581220388,26.0044301687769,0.173824910209941
7.79930868612275,6.23970877765638,25.7171455689281,0.172208792850274
7.82392684293488,6.16991375316694,25.4329594397608,0.170611110268513
7.84854499974702,6.10110343991164,25.1518591888229,0.169029971540319
7.87316315655915,6.0332095114394,24.8738260977628,0.167463973658703
7.89778131337128,5.96618092301847,24.5988372180066,0.165912161134783
7.9362154547789,5.86317430704209,24.1755463074602,0.163516104355022
7.97464959618651,5.7620686347037,23.7595070072136,0.161150841400061
8,5.69637758494764,23.4890114887266,0.159606909043316
8,5.69637758494764,23.4890114887266,0.159606909043316
8.00000179122305,5.69782450157819,23.488992492927,0.159606930999004
8.00000358244609,5.69927136060936,23.4889735051654,0.159607083051471
8.00000773959203,5.70262908582234,23.4889294664291,0.159607900316033
8.00001189673796,5.70598653692811,23.488885466172,0.159609333053683
8.00001605388389,5.70934369218647,23.4888415075973,0.159611427657129
8.00002281443324,5.71480261069537,23.4887701118886,0.159616274225597
8.00003614449112,5.72556385090706,23.4886296727756,0.159630973015657
8.00004947454899,5.73632201790017,23.4884896778628,0.159652366499607
8.00006280460687,5.74707714956626,23.4883501274304,0.159680278635303
8.0000847441885,5.76477222809509,23.4881214129071,0.159739925190392
8.00010668377013,5.78245935756755,23.4878939020465,0.159815992666078
8.00012862335176,5.80013870873838,23.4876675943377,0.159907708091861
8.00015056293338,5.81781044840661,23.4874424892178,0.160014313694487
8.000193445105,5.85232947107174,23.4870059786391,0.160263061454805
8.00023632727662,5.88682106170915,23.486574056227,0.160561140177015
8.00027920944823,5.92128619117245,23.4861467181587,0.1609040510539
8.00032209161985,5.95572573070082,23.4857239607524,0.161287718089669
8.00036497379147,5.99014046690228,23.4853057804412,0.161708428148591
8.00040785596308,6.0245311123761,23.4848921737576,0.162162789147072
8.0004507381347,6.05889831335205,23.4844831373233,0.162647700188344
8.00049362030632,6.09324265588706,23.4840786678407,0.163160327175047
8.00055975190219,6.14616386609409,23.4834638520079,0.163999332737467
8.00062588349806,6.19903368993882,23.4828598785301,0.164889667886708
8.00069201509393,6.25185362124795,23.482266736201,0.165823913185524
8.0007581466898,6.30462492964179,23.4816844141195,0.166795691692526
8.00082427828567,6.35734870321076,23.4811129016326,0.167799486266965
8.00089040988154,6.4100258838776,23.4805521882881,0.168830485140716
8.00095654147741,6.46265728856555,23.480002263807,0.169884488396445
8.00102267307328,6.51524362354912,23.4794631180637,0.170957843786175
8.00108880466915,6.56778549803511,23.4789347410689,0.172047385321689
8.00123004593803,6.67985584902374,23.4778422691543,0.174416300205474
8.00137128720691,6.79172986886423,23.4767987789063,0.176825278346779
8.00151252847579,6.90341055800674,23.4758041772209,0.179258710835559
8.00165376974467,7.01490014530805,23.4748583721586,0.181705207253165
8.00179501101355,7.12620038007384,23.4739612725551,0.184156139666883
8.00193625228243,7.23731264334653,23.4731127878803,0.186605023275993
8.00207749355131,7.34823799081978,23.4723128281845,0.189047235795505
8.00221873482019,7.45897723121702,23.4715613039893,0.191479593114973
8.00235997608907,7.56953102423867,23.470858126154,0.193899840500624
8.00250121735795,7.67989994229791,23.4702032057945,0.196306312235324
8.00264245862683,7.79008448841131,23.4695964542635,0.198697801927929
8.00278369989571,7.90008510245311,23.469037783143,0.201073500434737
8.00302404993975,8.08685127682627,23.4681973675066,0.205078500661982
8.0032643999838,8.27308773373085,23.4674954931396,0.209034955802923
8.00350475002785,8.45879609756012,23.4669317279219,0.21294252878832
8.00374510007189,8.64397792641749,23.4665056410145,0.216801379651144
8.00398545011594,8.82863474323372,23.4662168028229,0.220611919883883
8.00422580015999,9.01276804227102,23.4660647849914,0.224374737290727
8.00462609367588,9.31827677261163,23.4661141352792,0.230537571034512
8.00502638719177,9.62234420199697,23.4665398423068,0.236573675014656
8.00542668070767,9.9249770212808,23.467339949634,0.242486812155999
8.00609922927669,10.4302305119072,23.4695218298933,0.252154787671451
8.0067717778457,10.9314847550406,23.4727459216616,0.261502240458842
8.00744432641472,11.428771225849,23.4770031206053,0.270544739079747
8.00811687498374,11.9221212896884,23.482284394932,0.279296838607287
8.00878942355276,12.411566205992,23.4885807850246,0.287772066560571
8.00986663004376,13.1874408505034,23.5007583921473,0.300801383302255
8.01094383653476,13.9535042103791,23.515481237462,0.313201246645786
8.01202104302576,14.7098823513852,23.5327136515132,0.325015644578715
8.01309824951677,15.4567002891105,23.5524204280068,0.336284403627106
8.01474340431768,16.5791027899478,23.5872138944455,0.352523112329556
8.0163885591186,17.6799309919886,23.627576062718,0.367688922175588
8.01803371391952,18.7596142381941,23.6733876287129,0.381882548246612
8.01967886872043,19.8185749373967,23.7245316835168,0.395192806924419
8.02132402352135,20.8572285303502,23.7808936732275,0.407697533076544
8.02296917832227,21.8759831315269,23.8423613581129,0.419467225866188
8.02461433312318,22.8752399515925,23.9088247720649,0.430562515908882
8.0262594879241,23.8553930249363,23.9801761822761,0.44103717488887
8.02790464272502,24.8168288447597,24.0563100478887,0.450942033567862
8.02954979752593,25.7599269275917,24.1371229786788,0.460321298573058
8.03119495232685,26.6850598228944,24.2225136949469,0.46921356946234
8.03284010712777,27.5925930452089,24.3123829881957,0.477653160494053
8.03448526192869,28.4828847030881,24.4066336808574,0.485674897815702
8.0361304167296,29.3562863443418,24.5051705865654,0.493306753782114
8.03733711798256,29.9863781208163,24.5801170837387,0.498671780926571
8.03854381923552,30.6077020491428,24.6572832479207,0.503853241589977
8.03975052048849,31.220390026132,24.7366334896423,0.508858575121075
8.04095722174145,31.8245721708765,24.8181327581095,0.51369329012804
8.04216392299441,32.4203761546987,24.9017465330386,0.518368599992251
8.04302728443154,32.8415857959258,24.9628486191937,0.521622264992896
8.04389064586868,33.2586169970545,25.0250034182421,0.524798866200731
8.04475400730581,33.6715149364276,25.0881987742225,0.52790041812551
8.04561736874295,34.0803238533189,25.1524226631827,0.530933778457696
8.04625450039764,34.3794147413279,25.20047034149,0.533129578455942
8.04689163205233,34.6763207815486,25.2490669383483,0.535286439098028
8.04752876370702,34.9710592531778,25.2982077574169,0.537407249779448
8.04816589536172,35.2636471578242,25.3478881398468,0.539496198473875
8.04880302701641,35.5541020380413,25.3981034641041,0.541550179864679
8.04924104324102,35.7525560720772,25.4329334832168,0.542941315992463
8.04967905946564,35.9500152865575,25.4680126855928,0.544319112002132
8.05011707569025,36.1464853621967,25.5033395999509,0.545681678463427
8.05043685055234,36.2892974223422,25.5292856965104,0.546665880340454
8.05075662541444,36.4315872061137,25.5553624713248,0.547643257631684
8.05107640027654,36.5733568854189,25.5815693601197,0.548613072287615
8.05139617513863,36.714608622589,25.6079058009081,0.549574607856323
8.05171595000073,36.8553444679068,25.6343712340117,0.55052834234931
8.05203572486282,36.995566455724,25.660965102016,0.551474804770935
8.05235549972492,37.1352766212971,25.6876868497178,0.552414478812584
8.05289361611132,37.3692310600585,25.7329412759805,0.553979052906797
8.05343173249771,37.6017518637517,25.7785536474717,0.555522909881927
8.05396984888411,37.8328488645008,25.8245213615071,0.557045328567564
8.05450796527051,38.06253153372,25.8708418331505,0.558548262848708
8.05504608165691,38.2908093016531,25.9175124948907,0.560033168489079
8.05558419804331,38.5176918734622,25.9645307967,0.561498482712622
8.0561223144297,38.7431886547552,26.0118942059858,0.562944729128256
8.0566604308161,38.967308946067,26.0596002073879,0.564373043783142
8.0571985472025,39.1900620495383,26.1076463026199,0.565783666580108
8.0577366635889,39.4114572368491,26.1560300103936,0.567177128730715
8.0582747799753,39.6315037538335,26.2047488663818,0.568552402731701
8.05881289636169,39.8502107256985,26.2538004231026,0.569910345658258
8.05935101274809,40.067587164905,26.3031822497288,0.571251747720134
8.05988912913449,40.2836420907646,26.3528919319679,0.572577365859626
8.06042724552089,40.4983843852826,26.402927071923,0.573886475536019
8.06096536190729,40.7118230029543,26.4532852880567,0.57517941609239
8.06150347829368,40.9239667554045,26.5039642150971,0.576456882835096
8.06204159468008,41.1348244957574,26.5549615039814,0.577719063598809
8.06257971106648,41.3444047055572,26.6062748215471,0.578966452534614
8.06311782745288,41.5527161522185,26.65790185049,0.580198815459966
8.06365594383928,41.7597675597831,26.7098402894381,0.581416202617118
8.06419406022567,41.9655673491582,26.7620878527598,0.582619194504718
8.06473217661207,42.1701239144598,26.8146422703163,0.583808207607846
8.06527029299847,42.3734457048017,26.8675012873823,0.584983380726513
8.06580840938487,42.57554112211,26.920662664636,0.586144844258759
8.0667735042735,42.9349470496838,27.0167563220093,0.588194319070026
8.0667735042735,42.9349470496838,27.0167563220093,0.588194319070026
8.06677738944771,42.9332377272621,27.0171450691633,0.588202186049033
8.06678127462191,42.9315285508696,27.0175337940145,0.58820976018813
8.06678917445485,42.9280536333039,27.0183241376176,0.588224372003395
8.06679707428779,42.9245792416263,27.0191143992751,0.588237955753376
8.06680497412072,42.9211054127326,27.0199045721701,0.588250456764936
8.06682114904821,42.9139945120442,27.0215221667351,0.588272754436912
8.06684850576181,42.9019730777158,27.0242571331514,0.588301140888756
8.06687586247541,42.8899580490818,27.0269909968306,0.588318733706068
8.06690321918902,42.8779491758407,27.0297237573039,0.588326684629266
8.06694142070369,42.8611896034158,27.0335379984846,0.588323568062226
8.06697962221837,42.8444410591253,27.0373500898969,0.588306120281877
8.06701782373305,42.8277030400118,27.0411600328441,0.588276661586571
8.06708091062604,42.8000834858368,27.0474471634672,0.588206528432085
8.06714399751902,42.7724900796337,27.0537284442137,0.588115579014414
8.067207084412,42.744921718054,27.0600038805556,0.588009032122919
8.06727017130499,42.7173776074623,27.0662734777471,0.587890683125287
8.06733325819797,42.6898571623468,27.0725372408909,0.587763352944571
8.06739634509096,42.6623599404369,27.0787951749852,0.587629178747684
8.06745943198394,42.6348856034212,27.0850472849536,0.587489793438391
8.06752251887693,42.607433891346,27.091293575663,0.587346445135742
8.06758560576991,42.5800046040106,27.0975340519367,0.587200085356997
8.06764869266289,42.552597586609,27.1037687185636,0.587051437799041
8.06771177955588,42.5252127185705,27.1099975803061,0.586901052304963
8.067815579649,42.4802029592879,27.1202336248092,0.586650868177679
8.06791937974212,42.4352525919176,27.1304539882974,0.586398400779633
8.06802317983524,42.3903613833659,27.1406586917122,0.586144515044842
8.06818957075997,42.3185240504671,27.1569841506774,0.585735849995186
8.06835596168469,42.2468377821734,27.1732695089815,0.585326018974223
8.06852235260942,42.1753021780573,27.1895148520558,0.584915519176249
